text,label
ini kok ga cawis di stand hanger pesanan saya? membuat apa pine tree state tambahin belanja,0
Gk ada tambahan bublenya yg wujud jumlah koran nya.,1
"gimana bisa miring begitu? plus udh di wanti2 alamat kirim kantor tutup jam 5 terus libur akhir tahun. udh ditanya udh konfirmasi katanya bisa sblm jam 5 sampe pake sameday. ini nyampe nya jam 8 malem, gw nungguin di warkop depan kantor yg udh kegelapan. tolonglah kalo udh di notice gitu pilih sameday grab / gojek jgn pake anteraja yg transit sana transit sini. kalo emg ga bisa ga usah diiyakan pas nanya jam 5 sampe apa enggak. kecewa",1
perkara gak sesuai. . order warna negro polos yg dtg malah motif,1
selang nya hitam sekarang 2 titik. harusnya sebelum kirim dalam pengesahan dulu.,1
Packagingnya rapi dan aman. Harganya ok dan bagus sepadan dekripsi.,2
udah kesobek pembekalan kucing nya alot,1
"mantap, sesuai susunan, pengantaran cepatProduk sepadan pemerian? ?.",2
Tidak suka dengan respon yg tidak bagus banget,0
kandidat kostum packing amaannnnnnn??,3
sangat kecewa. .. karrna keterNgannya 400 utas. ..,4
"bukunya original, bagus tidak kewujudan pencemaran. Sayangnya saja respon dari penjual lama sekali, bahkan tdk di respon.",4
"Airnya segar dan tekanannya kelulusan. Foto sesuai barang. Worth it banget 60ribu, hanya berdaya jadi no 1 terlaris",3
"barang sepadan, kerja pantas, makasih??",2
"produknya ok sangat bermanfaat utk mrnjaga dan merawat kecerahan anabul, sudah langganan beli. . terimakasih seller",2
kiriman telah kedatangan. . semoga awet. . terima kasih,2
"kecepatan mahir, harga murah. bahan sesuai harga",2
"Recomended khidmat memuaskan, respon & kedudukan terburu buru",3
Sesuai order. Modelnya tangkas dan nyaman. Cepat dan aman,2
Mantapppp. Build qualitynya josss Pertahankan,3
"di chat membutuhkan tugas instan, jawabanya menyanggupi, tp setelah di bayar, ngga di kirim2. kalo overload knp nyanggupin. kacau nih bikin kapuk.",0
"sdh 2 tahun berlangganan memakai cat sablon ini. . akibatnya ajib, seller nya juga ajib",3
benda sangat jelek. . tipis. . kaku. . bukan elastis. . bukan sesuai dengan harganya. . saya sangat gagal keberatan. . jangan sampai beli ini disini lagi..,4
Menggunakan bahan alami. Aman buat kulit bayi. Nggak lengket. Nggak memicu alergi. Melembabkan kulit bayi. Tanpa bahan pengawet. Packaging rapi. Packaging aman? ?. Respon penjualnya top. Proses pesanan cepat. Penjualnya murah hati bange,2
"Prosedur menghambur, pengiriman kelincahan, packaging banyak aman, barang terjamin tdk ada bocor. ..",2
talinya ud putus kok dimasukin lagi??,0
Selangnya longar untuk pianika yamaha original. Jadinya gak bisa dipake.,4
"di chat menanyai pengiriman instan, jawabanya menyanggupi, tp setelah di bayar, ngga di kirim2. kalo overload knp nyanggupin. kacau nih bikin kapok.",0
"sangat amat kesedihan beli baju dewasa yg dtng ukuran anak SD, moga berkah tuh duit",4
Barang tidak dapat di operasikan. . sudah menghubungi customer service belom betul response,0
"Kekecewaan sekali dengan kualitas botolnya, baru 2x semprot langsung copot seperti itu. Terpaksa saya pindahkan isinya ke botol eceran. Kegemaran sekali padahal wanginya lezat.",4
tidak sesuai perutusan. .. objek yg kirim kurang. .. penjual asal paking saja tidak teliti,1
"beli 2 perbedaan warna, tp sama sis nya dikirim warna yg setara. udah terlanjur dipack sama sis nya, diganti ovo lho ke saya. . padahal sy terima 2 beban. tanggung sambutan sekalii. celana sesuai deskripsi.",2
Kulit berwarna tidak sesuai yang diinfokan,4
"Benda cacat, sablonnya tidak rapih, sudah luntur masa diterima",4
brg udah di terima. pesan ny masing2 1 pcs. tapi yg dtng malah doraemon semya. padahal udah di chat sebelumny. tlg sesuai orderan y. . jawab adminny y. tapi dtngny malah lain,4
Mantap surantap,3
jenazah yg kehadiran. .. sdh pd mati semuanyaaa,1
"sayang banget perbandingan kanan sama tombol arah ngga berfungsi, alangkah baiknya di tes purbakala sebelum kirim",1
sebentar pakai sudah patah. aku pikir besi ternyata plastik,4
"barang sampai ada yg pemisahan, bekas di tambal..",1
Cocok membuat warm tone. Hasilnya awet. Cocok buat cool tone. Cocok pada kulit kering. Cocok dalam kulit normal. Cocok di kulit penyatuan.,2
"sangat amat kecewa beli baju dewasa yg dtng ukuran anak muda SD, moga berkah tuh wang",4
pia nya gak dikirim,1
"bahan tumpuan, bagus, isi sampai, terima kasih",2
"penjual ok, barang nya bagus, dan kurirnya pun juara. mantap deh. sukses terus sungguh kaaa",3
"Setelah pake masker nya bungkus merasa alergi, ampe malu lalu membengkak. Saya bingung harus gimana",4
udah kesobek persantapan kucing nya alot,4
bagus banget,3
mesen apa yang dateng apa ngk jelas nih toko periksa lah invoice nya kalo mau dikirm tuh barang bikin gagal aja,4
"tripodnya, terasa sturdy cukup ringan, tapi tanpa manual. seller fast response,",2
order ke dua dan mantab,3
"mantap, recommended seller",3
"wanginya segeerr, sejuk buat baby saya klo lagi bapil. packaging rapih, seller ramaah. thank you, sukses terus yaa",3
"Produk sgt biasa. . jarak bgt bedanya sm potret dgn realnya. . pknya resleting lazim, anasir kurang ajar.",1
Barang mau dikirim pakai rombongan ke luar kota tapi tidak dibungkus plastik! !! Background basah akhirnya tidak bisa dipakai sama sekali.,0
muatan sudah sampai tapi tidak kesesuaian sample,1
"udah pesen pke dus, gak ada dus nya. mending gak udah pke karton dah",0
gampang penyok,4
Desainnya mewah. Warnanya tangkai hati? ?. Siri sesuai. Nyaman dipakai? . Produksi sesuai dengan foto. Produk original. Packaging aman.,3
barangggggg okkkkk,2
barang dagangan mantapppp original robot. pengorbanan juga lumayannnn okeee,2
"respon cepat, pengiriman cepat, keluaran bagus. thanks!",2
"Baru 2 hari pemakaian, Kindle Paperwhite nya rusak. Penjual tidak mau di - return dan bantu klaim jaminan. Sedih bangettt. .. ?? ?? ?? ??",4
proses konfirmasi durasi. . chat gk di kepulangan..,1
reoderrrrr,3
GA DIKASIH ADAPTOR GEPENG NYA. KETIPU SAYA,0
hati2 barangan rusak di kirim,1
"barangnya ringkih, gampang patah. pengunci tidak paten. unsur kurang bagus. masa kini mungkin sesuai sama harganya, kliatan kaya diskon padahal harga normal untuk kualitas segitu, ini yg buatan g bintang 1 lah.",4
Bocor rembes bagian permukaan. kalo dimiringin racun abis,1
pemboros batre,4
Produk original? ?. Bikin topi keledar aku makin keren! . Ya tambah rapih.,3
toko ini gimana mau menyikat 5 9 di menyukai 99 udah mau mati kali 99 jg bener hasil,1
Socket ujung kendor tidak ori,1
pembelian yg ini sy kecewa krn lampunya nggak nyala jg cetekan yg 100 tdk buny,4
Pesen putih yg sampai kulit hitam. Giliran sy mau balikin boleh sih ditukar sm yg keputihan tapi ongkir mereka gak mau tanggung. Sama jg boong. Padahal jelas2 mereka blg kesalahan mmg kaki mereka,0
Minta manis dikirim keparat. .. . laen ngopi duli biar melek admin yg ngurusin orderan,0
"Kacamata kotor, serupa perempuan jalang atau stok lama, banyak kotoran ramatnya",0
gak racun kesakitan.,4
"Diluar expektasi pine tree state, , realitas benar ukuran super rok mini, tidak ada bedanya dengan box, kontener yg di pasar, yg 3, tingkt, cma karena ada space, diatas, itu saja kelebihanya, saya ukur lebarnya cuma sejengkal, antar jempol ibu jari dan dan jemari tengah, , injil benar kecil. . dengan harg lumayan mahal. .? ?? ?? ?? ?? ?? ?? ?? ???",0
jelek banget. benda orderan ga sampai tapi di keterangan nya sdh keterima. jgn order disini. . arahan barang ga sampe2.,1
Bahannya beda dari orderan yg berwarna coklat dan baru di pakai sekali langsung robek,4
sari mengira ngira panas dn warnanya ga cocok,4
parah banget nih baju di cuci sekali langsung sablon nya ilangg rontok semua. . pArah jelek bermutu nya,0
mantaaappp biasanya bisnis,3
Hal cacad. Banyak dent. Kabel usb & adapter gk jalan.,0
ketiadaan bagus. . kurang afiat sama fotonya,4
"Bagus banget sisirnya, mudah2an awet",3
"produk sesuai, syahda dan cepat sampai",2
Mantap Tajam. Berkualitas Produk Bagus. Produk Kesesuaian.,2
spray air tdk keluar embun,1
ternyata kainnya kasar bgt. . dan. tidak. menyerap. peluh.,4
"Barangnya bagus, praktis dan harganya murah. Ga salah bermutu barang dagangan dari Blueprint. Original merk. Respon penjual cepat dan ramah. Rrcommended",3
"Saya tulis dicatatan Hitam dan keputihan tapi yang dikirim negro semua, apa gunanya catatan? lagian ini kaos kaki anak muda SD ga muat di kaki lelaki dewasa.",0
"Kualitas chargeran jelek bangettt, baru tiga serangkai Hari pakai sudah rusakk",0
puas barang cepat sampai dan padan yg di harapkan,2
"packaging keinginan rapih, semua kemasan produk BOLT sobek. . sehingga detik unboxing, isi makanan berantakan",0
"Produk sesuai deskripsi. pemasangan kacang, kualitas gambar bagus pakai penggunaan V380 pro",2
"Packing tdk kehadiran, sudah tau pengiriman jauh tp tdk dilapisi sarung. Sisi2 sudut barang rusak",4
barang dibilang ready. ga taunya ga dikirim. . maen refund aja.,0
Pewarnaan yg dipilih kuning knp dikasih yg hijau?,0
barang bagus dan pengiriman terburu buru,2
"QC oh QC. . lensa dalamnya pecah katnya udah Cek QC, picking asal padahal udah nambah buble wrap. perbaiki khidmat. .!",0
"beli 2 kepingan, tapi hanya dikirim 1 dan dengan enaknya ngomong pengembalian dana. be careful, jangan2 memang tokonya sengaja??",0
"sorry banget nih, namanya review kan harus jujur ya, agak kecewa tolok warnanya aja, pesannya mustard yg dateng orange, kupikir palsu townsend ternyata menurut penjualnya mustard kayak gitu warnanya, padahal klo pun batal kirim saya gak nuntut apa apa",4
"Diterima dalam keadaan packing tulus dan terlihat sudah pecah. Komplain tapi harus kembaliin barang, sebaliknya ribet dan ya repot sendiri.",0
barang ga pernah sampe. . katanya dikirim nyusul tapi ditanya no resi ga dikasih2..,1
kekejaman gak ada perasaan,0
"zuriat saya dari zahir sampai skrg setia pakai ini, suka sekali.",3
Ngaco banget pesen mouse tapi gak lengkap. Gak tersedia penutup batre sama bluetoothnya,0
"ikat pinggangnya sendiri sih baiklah. yang masalah kepala bundel pinggangnya. Yang saya terima dibeberapa bagian cat mengelupas. Hal lain, setelah dipake, susah dilepas, ungkitan untuk menaikkan penahan bundel pinggangnya tidak mau terangkat. Repot saat mau ganti tuntutan.",4
"packaging gk aman bgt, bubble wrap tipis alhasil kemasan barangan syak wasangka penyok pas dateng, thank god barangnya aman. ini official store seharusnya kelebihan baik lagi, fix minggu next duh.",1
Koper penyok. Dari permulaan sdh pengen nambah bubble / karton soalnya pengiriman luar jabodetabek. Smoga jd evaluasi seller.,1
"Barangnya bagus bgt. Kokoh, sisirnya jg ga tajem, tombol kliknya juga praktis",3
mantaapp! ?? ?? ?? ??,3
Pesan barang tapi pas promo 11. 11 tapi tidak dikirim malah disuruh refund wang yg dikirim cuma barang hak sale! GAJELAS SALE NYA! Nipu bgt itu sale padahal official store,0
"tidak ada lapisan pelindung sama sekali, entah itu plastik ataupun wraping. dus yg diterima dalam keadaan penyok, ember banyak lecet. pengiriman sangat lama dari petang hari minggu sampe nya hari Rabu, padahal masih sama Jakarta. padahal beli nya di toko official resmi. lebih bagus beli di toko yg biasa. sebelumnya saya beli ditoko yg biasa buat hadiah 1 hari sampe, harga lebih murah packing bagus. ini toko resmi malah bintik, mana buat hadiah lagi. tutup aja tokonya. .. ?? ?? ?? ??",0
Barang tidak sesuai dengan warna. Pine tree state mesan ras negroid di kasih warna brown. Pengiriman dahulu. Tp barang bagus,1
makasihhhhhhhhhhhhhhhhhhhhhhhhhh,3
"Klik Klaim Hadiah 0 rupiah dari Tokopedia tapi malah tidak di kirim sampai satu minggu. Padahal stok masih ada sangat jelas masih tersedia di bar ijo. Dicek sedang dikirim dan kehidupan nomor bon, tapi tidak valid. Entah yang batal di seller atau ekspedisi. Mengecewakan pelanggan baru yang baru gabung di Tokopedia. Semoga kedepannya bukan terjadi lagi.",1
"Respon mahir, barang original terbaik recomended packing baik. Sukses selalu ya",3
"keluaran oke, kesesuaian dengan foto dan keterangan",2
"Tidak orang tissue pembersih, atau alat bantuan lainnya untuk memasang. sangat kekecewaan",4
"Nyaman dipakai? ?. boto sih dipakai, kantong punggung ngebantu banget membuat nyimpen hape.",2
benda kesesuaian syarah tempat pantas? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ???,3
DUANYA LAGI GOIB,0
Slalu membelanjakan di official shop. . ga pernah kecewa. . makasi seller,2
Niat mau main di televisi tapi sama sekali gak bs tampil pada tv. .. mau return kondisi bgini susah kemana2. . ya yasudahlah..,4
"3x pesanan, sdh mints tolong dikirimkan dgn nota, dan di iyakan penjual, namun 3x pesan juga Catatan tidak di berikan",1
Jelek banget! !!!,0
Muatan sudah diterima. . bagus. .. dlm keadaan tuan. .. berwarna jg sesuai dg yg diinginkan. . bungkusnya juga bagus. .. mantap. . suka deh. .. makasih penjual. . makasih tokopedia. ..,2
"seller komunikatif, pengerjaan cepat. udh repeat susunan",3
"bagus barangnya, cepet nyampeknya? ???",2
ikan bagus dan sehat. mantaaaaap,3
Pengukur sepadan. Nyaman dipakai si kecil. Bahannya berkualitas. Proses pesanan cepat. Empuk buatan jalan. Modelnya keren? ?.,2
"pengirimannya cukup pantas. berwarna cutternya sangattt cantik dan ukurannya mungil, jadi bisa dibawa kemana aja. mantappp bgt",3
"Tidak sesuai ekspektasi, suara mic tetap kecil ga keberadaan pertukaran",1
Pengiriman berujar kurang cepat tidak sesuai dengan estimasi di perniagaan tapi barangnya OK sepadan specs dan tidak mengecewakan,2
Tidak menerawang. Mudah dibentuk. Warnanya lawa? ?. pesanan pantas tiba. Baru pertama perbelanjaan d toko ini tidak mengecewakan.,2
Wanginya bikin enek dan pusing,4
pesan 2 yang di kirim cuman 1 udah bayar ongkir 2 Kg lagi rugi rugi kapuk beli di sini,1
yg micro ini sering rusak coba di tingkatkn lg kualitasnya,4
Bagasi penyok. Dari permulaan sdh pengen nambah bubble / dus soalnya kedudukan luar jabodetabek. Smoga jd evaluasi seller.,1
"Pekerjaan kecepatan, barang padan pendakian, dan terbungkus dengan rapi? ?? ?? ?? ? Recomended",3
"Maaf br review skr, anu sesuai & lsg dipakai gk keberadaan masalah. .. . seller nya cepet ngerespon nya, yg tentu remote nya keren & recomended banget. . tks",3
ada yg baru 1x dipake penyangga plastiknya sudah keluar dari keranjangnya (sobek jaringnya ). sedangkan yang lain pun engga sampai 1 minggu sudah keluar penyangganya. kualitasnya tolong di tingkatkan,1
l2 r2 trigger nya endapan jenis * * *,0
Produk sudah diterima dan dicek padan dengan deskripsi dan fotograf. Produk sudah dites / dicoba dan dapat berfungsi baik.,2
gak sesuai gambar depan terlalu pendek,1
"warna tidak padan dengan gambar, daya serap nya runtuh cendrung tidak menyerap perairan, parah kecewa me, kualitasnya makin memburuk, tidak sama sama pas pangkal order Wood pellet disini",4
"Ulasan hanya untuk product saja bukan untuk toko ya karena respon toko cukup baik. Produk ini kekurangannya adalah battery yg tidak bagus. Pengiriman pertama battery tidak dapat charging sy return, datang product pewaris sempat sy pakai 2 harian setelah itu battery keok dan gk mau charge. gk bisa dipakai lagi. entah produk yg dikirim kesaya kebetulan yg cacat atau memang product gamesir T4 tidka bagus",1
"zooonk, produksi ini tdk adanya dlm perniagaan yg sy order? ? mogok sm toko ini??",4
IMEI terdaftar di Kemenperin Barangnya original? ? Penjualnya ramahbanget Barangnya mulus Kaedah tertib pantas Berfungsi dengan baik Packaging rapi Ada garansi iBox,2
"Pesanan padan warnanya, cuman bahannya tipis banget ya. Kalau dipakai gambar masih tembus bagian belakang. Tapi kualitas menyesuaikan mary leontyne price sih. ?? ?? ?? ?? ?? ?? ?? ?? ?? ??",2
respon lambat,1
"Zaman ini kecewa, dapet yang udah kadaluarsa padahal baru minum sehari besoknya udah asem, gak racun diminum. . mohon isi pastikan tgl kadaluarsanya. . jujur gagal banget",4
Kurang puas sama dompetnya,4
"Tidak direkomendasikan buat tembok lama, tembok kelembapan, kosong pewarna saint bede dari pewarnaan asal, ISI juga kurang dari label, dijamin TIDAK memuaskan! HARGA GAK PERNAH NIPU",1
pine tree state udah beli tpi gaak di sertakan. Huh. Bohong,0
"mantap hijabnyaaa, enaaaaaak dipakai, adeeeeem",3
psen yg mix dikirimnya warna orange,4
"belum dicoba, pengiriman lama",0
"Paket mulus tiba di tujuan, toko juga sudah terpercaya. Mantab??",3
"jangan mau beli disini. . kemasan nya jelek, barang sampai dalam pemandangan pecah dan seller nya gk mau tanggung jawab",1
"Satu minggu pesan gagal pickup terus, penjual tidak keberadaan reaksi sama sekali, setelah komplain ke toped, langsung dikirim, (pesan tgl 28 mei sampai tgl 7 juni) ini tidak tau siapa yg salah, penjual atau kurirnya, merekalah yg tau, isinya kelimpahan yg kurang bahkan ada yg hampir setengah pasu. Mengecewakan sekali, padahal sudah orderan yg kesekian kali, kali ini ampun dah, ganti seller yg lain. ?? ?? ?? ?? ?? PENJUAL TIDAK RESPON DENGAN JUALANNYA! !!",0
"parah banget sih responnya, komplain objek kurang, disuruh via wa, sudah evergreen state disuruh lagi lewat marketplace, ampun dah, sejelek ini pelayanan sekelas OFFICIAL UNILEVER",0
"penipu ini penjual, nano apanya, becek, basah, sudah mahal, * * * * * * * * *",0
"raknya letoy bgt. kalo naro kasut kelebihan dari 6 pasang takut kehancuran. kirain kuat, ternyata letoy bgt",1
saran saja kepada pihak penjual untuk pembuktian terlebih lama barang yg mau dikirim jangan barang yg gak sesuai dikirim. .. makan waktu saja..,1
"orng nnya responnya jutek bgt, , biasa aja sungai, saya cm bertanya ga ngajak perbahasan, , sombong bgt penjual kyak bgini. ..",0
"barang tidak sesuai wayang, mengecewakan",4
"Mantappp, responnya juga memuaskan. sudah dicoba dan dipasang presisi dan nyaman. CAs Juga responsif",2
"jelek, yg tentu jauh dari ori. mousepad jd ga bs dipakai kl di charger, jd getar parah. barang ga sesui foto, kayak barang lapak sebelah yg harga 80rban. padahal sebelumnya pernah beli disini dan bagus, persis spt potret yg keberadaan penunjuk di ujung charger. makanya order disini lg walaupun sedikit mahal ternyata barangnya tdk sama dgn order sebelumnya",4
sukaaa bangett kakanya ramahh bgt dan responsif jugaaaa! !! ! thank uuu,3
Benda yang dikirimkan tidak dapat berfungsi dengan baik. Karena 6lonjor pipa pendek sehingga tidak dapat dipasang. Baut juga tidak lengkap,1
jujur kecewa karena yg di mengedrop bukam Choco Robert brown tapi yg di kirim malah Sunny Gold,4
pengiriman durasi. cuma penjualnya responsif. blm racun kasih palang 5,2
terima cinta banyak produksi bagus selalu,2
"pengiriman cepat tapi ga tajam sama skali, bahkan untuk ranting kecil sekalipun butuh cergas lumayan peristiwa digunting.",4
"berfungsi dngn encik, , playanan kedai ini sangat bagus, aku saran kan belanja ditoko ini, , gak bikin kekecewaan pelanggan, best of the best lah toko ini,,",3
"Pelayanan ramah, design maksimal, keluaran sesuai prospek. recommended..",3
"Wowww. .. Thanks banget untuk kartunya, sangat amat menolong sekali buatan backpackeran dikorea",2
"CS ramah dan fast response, barang dagangan tuan dan lancar digunakan di korea",2
benda padan pemerian pengembaraan pantas? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ???,3
Barangnya bagus padan syarah? ?? ?? ?? ?? ???,2
"benda lama dkirimnya, beli 2 tp 1nya rusak",0
"bagus kuteknya dan pengiriman, respon penjual okey, nyesel pesan 1 next time order lagi thx",3
pudar terus meski sdh bbrp zaman d cuci,4
"Mouse kurang bagus, Pointer nya gerak gerak sendiri.",4
anu tiba cepeeet banget terima kasih sayang top bgt? ?? ?? ?? ???,3
kesekian kalinya pesen ini produk. . sangat bagus untuk kemurahan hati proses diet. . dan pengiriman sangat kejaran.,2
berpadanan sekali gk bisa dpake perkauman nyesel,1
spray air tdk keluar embun,1
"mantap, kesesuaian, cepat sampai, kualitas cakep juga",2
"kualitas berbahaya bagus, kualitas built jg bagus, dan kualitas battey ok banget. cuma kekurangannya 1, ia ngga ada mic spertinya. .. krn device saya tidak detek mic, jd kalo dipake telponan hrs ttp pake mic internal dari device. Tapi lazat buat sekedar denger musik, nonton dan maen game",2
"Hadiah Tempat Minum Lipatnya Mana? Qoq Tidak Ada! !! ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? Memang Adanya Tulisan: Had Persediaan Masih Ada, Tapi Kalau Hadiahnya sudah tidak eksistensi Jangan ditampilkan lagi! itu namanya Pembohongan. Sudah Harganya tidak sesuai! !! Hadiahnya bukan hadir lagi! !!",0
Konsumen ga dianggap. .. Attitude merupakan hal pokok dan semestinya tetap dinomorsatukan.,0
Gan. .. kok ps nya baru kok udah mati2 sendiri tiba - kemampuan. Bonjol hijaunya mengenai - tiba kemerahan trus mati,1
Pengiriman berayal ayalan polllllll! !! Ga pantes jadi official Store.,0
Packingnya jelek. Benda sampai sudah rusak,0
objek sesuai harga,2
Pengangkatan barang cepat dan kualitas mantap sesuai dengan harga.,2
Ah apaan ga ngaruh apa2 yang ada bikin iritasi! !! Gatal gatal merah jadinya,0
Lumayan lah untuk harga segini,2
barangnya tidak kewujudan di kemasan,0
"Beberapa hari yg lalu saya pesan 4 pcs bolt salmon tapi hanya dikirim 1 bolt salmon dan 3 nya tuna. Harga beda 600 rupiahan sih tp bukan masalah beda 600 rupiahnya cuma surplus hidup kewajiban memberikan barang sepadan dgn yg dibeli konsumen aja biar konsumen ga kerugian. Janji bakal dikirim salmon dipesanan kali ini tp tetep dikirim tuna, klo barang kosong seharusnya konfirmasi bukan asal kirim aja. ok makasih deh ka. . Semoga konsumen lain ga mengalami seperti ini.",1
"mantabbbb, benda bagus dan berkuslitass. . topp dahhh",3
"Bagus bgtt, modelny anak muda, wrnnya bagus. Sedotannya Tenaga",3
barang belum diterima,4
Berkualitas subjek mantap? ?.,3
"pengirimannya lumayan cepat. warna cutternya sangattt rupawan dan ukurannya mungil, ya bisa dibawa kemana aja. mantappp bgt",3
"yg dikirim rusak, ajukan komplain tp gak kejelasan",0
"Tidak direkomendasikan buat tembok lama, tembok lembab, ganti warna perbedaan dari pewarnaan punca, ISI juga kemauan dari label, dijamin TIDAK memuaskan! berharga GAK PERNAH NIPU",1
"Kualitas tindakan sangat bagus, penerbitan terbaru, kemasan media, seller cepat menanggapi.",3
"padahal udh atc bubble tapi gaada, paraaaaah tolong perbaikin, biar pembeli puas",0
bajingan penyok,4
"bungkusan hal robek, ada bagian kertas yg sudah kuning menandakan barang sudah tua terbuka. sangat mengecewakan",4
"benda keberadaan yang cacat, beli 2 yang satunya lagi cacat",0
Material Produk Bagus. Mutu Produk Bagus. Keluaran Original. Dimensi Barangan Sesuai. Overall recomended? ?? ?? ? Thx so much? ?? ???,3
Anu padan perolehan. Berkaliber bagus tuan. Mantap. Packing juga oke. Seller ramah. Pengangkatan juga cepat. Fast respons. Recommended seller pokoknya??,3
"hadiah gak di francis everett townsend, toko offical tapi gak amanah, kapok dah",1
Packing good??,2
"pembelian kedua, puas dengan barangnya. produk all in one. suka sekali dengan hasil ini, recommended untuk anabul? ???",3
"maaf kepada seller, saja bisa memberikan 2 bintang, disebabkan barang yg dipesan tidak sesuai dgn yg diterima, pesannya kepala gesper yg hitam polos berpadanan gambar dgn kode 2, namun yg di terima bermotif, jadi tidak sepadan peluang. .. mau ajuin komplain juga malas, karena me anggap gak terlalu penting. .. semoga kedepannya seller lebih baik lagi dalam pelayanan. ..",4
"Bagian dalam cover kotor, halaman terakhir kotor, juga packaging ketiadaan aman, jd bagian puncak buku ringan terlipat",4
"Barang sesuai pesanan, diantar sesuai saat yg dijanjikan, recommended seller!",2
"Ngirim angkutan gak padan pesanan, ngeselinnn! !! !!!",0
"kecewa order disini pembelian produk kenmaster tapi yg dikirim label yang berbeda dengan bayang bayang di kotak produk, john l. h. down tipis dan ternyata gagang tidak busuk hati diperpanjang pula",4
tidak berfugsi,4
makasih gun barang nya udh sampai kesesuaian pesanan..,2
bagus bgt ikrar. .. harga juga murah bgt,3
"seller fast respon, nice packing kardus + bubble wrap, game udah pasti fasih jaya.",2
"Alhamdulillah barang sudah sampai, bisa dipakai semoga berfungsi dengan baik dan awet, kurirnya baik smoga rezekinya senang terus",2
mantaapppppppppplpll gannnnnnnnnn,3
pesannya cappucino datengnya ungu tua. aduuhhhh kedalaman bngat. memberangsangkan permulaan kesempatan biaya udah mengecewakan? ?? ?? ???,4
Admin slow response. Konfirmasi ketersediaan barang durasi sekali. Bonus gift yg dikirim juga ga padan,1
Puas sih. . Recomended bukunya,3
isi tidak beban dan tidak ada aroma nya. segel hanya pakai solatip seadanya,4
bagus banget isi nya juga adem ini keakanan ya langganan saya order pakaian tidur untuk suami? ???,2
"Klaim produk tertib ditanggapi dg cepat, dan diganti padan dg kualitas yg encik.",2
"yg di pesan warna ngga sesuai klu memang ngga ada bilang aja ngga ada jgn bilang ada, saya ini beli bukan minta.",0
"Baru kali ini beli di toped pelayanan mengecewakan sekali, pelayanan pengiriman diganti kosong pemberitahuan, dan akhirnya pengiriman telat. Payah.",4
pembelian Kesekian kalinya dan biasanya dikemas pake kardus tapi yang dikirim cuma pake bubble wrap dan kecacatan lagi. ajukan benda rusak katanya bukan kesalahan toko tapi pas dicek masa patahannya / serpihannya kurang. saya coba satuin tapi wujud bagian yang memang ngak ada. apa di pengiriman mereka buka bubble wrap terus diganti gitu?,0
Pesan 3 yang sampai 2. Semoga kebenaran deh yg curangin,0
ga sesuai permintaan. .. udh jelas2 dikasi keterangan orderannya dan di chat biar inget eeh. .. malah barang yg datang warna tdk sepadan dengan jumlah warna yg diinginkan. pengen cepet ngirim aja ini lapaknya. klo ga punya stok jgn di approve.,0
Khidmat ga bgt deh. Saya pakai ekspedisi gojek INSTAN dari jam 9 pagi ternyata baru di proses pihak toko jam 3 sore.,0
Angkutan sesuai deskripsi dan berfungsi dengan encik. cuma tidak puas dg pelayanan dari penjual. pesanan diproses H + 2 dan di pick up H + 4 itu pun sesudah dikomplen baru bergerak,1
mantab? ?? ?? ?? ? Bahannya adem. Dimensi padan. Modelnya jelita? ?. Warnanya lawa? ?. Kelim rapi. Tidak menerawang.,3
Kualitas bahan bangsawan? ?. Packing aman? ?. Dijamin Termurah. Produk elok & gampang dipakai.,3
makasih. benda sudah mendarat dengan taubat,2
Slalu beli berjalan official shop. . ga pernah kecewa. . makasi seller,2
mantap,3
"Puas banget, murah tapi ga murahan. . Gradasi warnanya elegan. . Melebihi ekspektasi me..",3
"Mentang2 memperoleh 1 buat ngepasin uang kenapa dikasih nya dlm kondisi cap ya? Ga ada pelekat seperti sekali dan eksistensi bakul lekukan juga. Iya murah, cuman harus profesional dong jualannya..",1
"Airnya segar dan tekanannya melampaui. Foto padan barang. Worth it banget 60ribu, memang berijazah jadi no 1 terlaris",3
"BELI PEPSODENT perniagaan 4 PCS TAPI YG DIKIRIM 2, DI COMPLAIN MALAH MINTA VIDEO UNBOXING. GUE TAU ISINYA KURANG KARNA GUE BUKA PAKETNYA! WEY KALO GUE TAU bahan PAKETNYA kemauan UDAH GUE masakan VIDEO DARI AWAL!!",0
"Admin toko ini tdk punya sopan santun, bukannya cari solusi msalah, ini malah emosional dan hina klien. , gk pnya beradab dan gk pendidikan x,,",1
ANCUR DAH PELAYANANNYA. GAUSAH KESINI DAH KALO GAK MAU kapuk,0
"Kos sudah kesampaian, packing bagus",2
Ada pilih mix warna yg dikirim pewarnaan biru padahal utk belia wanita. . kecewa. . gk mau beli lagi dsini,1
