text,label
pesan 3 yang sampai 2. semoga kebenaran deh yang curangin,0
enggak sesuai permintaan. .. sudah jelas-jelas dikasi keterangan orderannya dan di chat biar ingat eeh. .. malah barang yang datang warna tidak sepadan dengan jumlah warna yang diinginkan. pengin cepat mengirim saja ini lapaknya. kalo enggak punya stok jangan di approve.,0
khidmat enggak banget deh. saya pakai ekspedisi gojek instan dari jam 9 pagi ternyata baru di proses pihak toko jam 3 sore.,0
angkutan sesuai deskripsi dan berfungsi dengan encik. cuma tidak puas dengan pelayanan dari penjual. pesanan diproses h + 2 dan di pick up h + 4 itu pun sesudah dikomplen baru bergerak,1
mantab? ?? ?? ?? ? bahannya adem. dimensi padan. modelnya jelita? ?. warnanya lawa? ?. kelim rapi. tidak menerawang.,3
kualitas bahan bangsawan? ?. packing aman? ?. dijamin termurah. produk elok & gampang dipakai.,3
makasih. benda sudah mendarat dengan taubat,2
selalu beli berjalan official shop. . enggak pernah kecewa. . terima kasih seller,2
mantap,3
"puas banget, murah tapi enggak murahan. . gradasi warnanya elegan. . melebihi ekspektasi me..",3
"mentang2 memperoleh 1 buat ngepasin uang kenapa dikasih nya dalam kondisi cap ya? enggak ada pelekat seperti sekali dan eksistensi bakul lekukan juga. iya murah, cuman harus profesional dong jualannya..",1
"airnya segar dan tekanannya melampaui. foto padan barang. worth itu banget 60ribu, memang berijazah jadi no 1 terlaris",3
"beli pepsodent perniagaan 4 pcs tapi yang dikirim 2, di complain malah meminta video unboxing. gue tau isinya kurang karena gue buka paketnya! wey kalo gue tau bahan paketnya kemauan sudah gue masakan video dari awal!!",0
"admin toko ini tidak punya sopan santun, bukannya cari solusi msalah, ini malah emosional dan hina klien. , enggak punya beradab dan enggak pendidikan x,,",1
hancur deh pelayanannya. enggak usah kesini deh kalo enggak mau kapuk,0
"kos sudah kesampaian, packing bagus",2
ada pilih mix warna yang dikirim pewarnaan biru padahal untuk belia wanita. . kecewa. . enggak mau beli lagi disini,1
not recommend enggak sesuai kesamaan mutu pembelian di toko lain dengan harga sama kualitas jauh maaf review jujur,1
lebih bundar. . indak muat di mesin cuci elextrolux overal bhanya bagus anti air,1
barangnya bagus banget. semoga aweet. kalo aweet gua bakalan beli lagi dimari buat cadangaan,3
"ramuan dan model bagus, hanya saja size terlalu anak sudah up 1 size masih ngepas. modelnya kekinian.",2
"berkas pinggangnya sendiri sih baiklah. yang masalah busa ikat pinggangnya. yang saya terima dibeberapa bagian cat mengelupas. hal lain, setelah dipake, susah dilepas, ungkitan untuk menaikkan penahan pak pinggangnya tidak mau terangkat. repot saat mau ganti pakaian.",4
"aftersalesnya parah. penjual enggak baca chat dan enggak balas lg, janji tinggal janji",1
nyaman untuk olahraga. bayaran bersaing? ?. dijamin termurah.,3
"mantab, pelayanan cepat dan barang original",2
"wangi nya enak banget, benar pes creambath salon",3
busyeettt. . lamaaa amit sampai brgnya. padahal sudah 2x aturan.,0
produk berfungsi dengan baik. produk sesuai. sudah dipake. . terima kasih ya,2
trimaksih daster sudah sampai. dapat grtisan dari toped jadi enggak perlu komplain aneh-aneh namanya grtisan yang datang memang enggak sesuai sih sama gambar. bagus bahannya tebal ternyata enggak nerawang. ringan dipakai. tidak menerawang. ukuran sesuai. warnanya bagus? ?. bahan menyerap keringat. jahitannya rapi.,2
"tokonya songgong bareng rusak meminta dibebanin ke konsumen, enggak usah jadi penjual kalo bubble dibebankan ke. pembeli",0
"sebenarnya barangnya ok. tapi pengirimannya lama banget, pesan tanggal 9 waktu sampainya tanggal 17? ?? ?? ???",4
"pine tree state beli 2, mohon maaf sebelumnya, sudah saya meminta tolong untuk mencoba tes fisik dulu sebelum kirim. tidak tahu di coba atau belum, tapi sepertinya tidak di usaha. alhasil hadir 1 yang cacat. ujung2nya pembeli harus return. itu perkara yang merepotkan pengambil. maaf saya beri 2b",1
"barangnya bagus pengirimannya cepat, cuma kekurangan agan satu ini yaitu terlalu baik dan ramah, bahkan pengiriman di siang hari minggupun dijalankan. tuhan memberkati, segar dan sukses lot. terima asmara.",3
mantap barang kesesuaian pesanan,2
"bad admin. opportunity lost gara-gara mau pertambahan warta tapi diabaikan admin, harusnya jadi perhatian untuk manajemen wingsfood.",1
"sedih kirang pensil alis, tolong surplus teliti lagi",4
terima kasih kak. .. paketnya ketangkasan kedatangan dan kondisinya bagus. semogq makin sukses ya kak. ..,2
keren banget adminnya! dibantuin dari awal sampai pemberhentian hehe. fast respon juga. ini gamenya busuk hati semua ya,2
"hati - hati kalo beli barang di perniagaan ini, deskripsi penjual dan real barang datangnya harus jelas di menampung. bacain saja tiap ada pembeli bintang 1 komentar di produknya, respon penjual gimana, chat penjual enggak mencerminkan seseorang yang baik.",1
"benda bagus. saran: untuk tempat tolong kotak nya dikasih prasasti fragile. tadi punya saya di jatuhin di batin pagar, alhamdulillah enggak kecacatan barangnya",2
"bagus banget gambarnya, sudah dicoba topup doktor nfc handphone juga bisa, thanks seller",3
sabu sabu malah jadi buram. cairan ini baunya serupa porstex. hati hati batin membeli,1
lengkap bagus pengiriman terburu buru dan tepat terpercayaa nomor 1 seindonesia,3
barang deh sampai suka banget keserupaan barang nya kurir juga ramah??,2
produk padan deskripsi. semua fitur berfungsi encik. walopun packing sederhana n kreseknya jebol karena but over all barang berfungsi dengan baik thx recomended seller,3
"cuakeeeep. .. maaf enggak pakai poto. . barangnya oke, bahannya baguuusss??",3
"miniboxnya sih ok lampu led berfungsi dan menyala semua, tapi kabel usbnya bengkok jadi enggak bisa masuk ke kepala charger jadi tidak bisa berfungsi dengan baik jadi saya pakai kabel charger hp, saya komplain dengan maksud tinggal kirim saja kabelnya tapi ini malah meminta bukti unboxing lah memang saya youtuber harus keberadaan video unboxing kalo belanja online, fyi ya kemasan dari ekspedi baik tidak ada rusak kalo masalah didalemnya bengkok jadi pine tree state enggak tau,",1
tidak sesuai gambaran dan kecil,1
"bayi banget analog kanan berkait tombol hubungan enggak berfungsi, alangkah baiknya di tes dulu sebelum townsend",1
selalu ok berbelanja disini,2
kecewa sih pesannya l5 iya l5 tapi berasa. itu seluar panjang xl kecil amat heedewhh bikin kecewa sama ini gedung mana bahannya tipis juga.,4
saya kasih bintang 2 dulu soalnya perbandingan atau yang bulat kanannya itu longgar dan syak wasangka ke atas,1
"kutuk ini bagus, keren. . packing rapi bgt, product aman. . sudah di test berfungsi, cloud nya banyak & enggak basah, enggak ada noise, filter dapat 2 pc. . pakai battery jadi praktis ditaro dimana aja. . top, thanks seller..",3
barang berfungsi siri. kecuali kabel usb nya rusak. jadi saya pakai telegram usb hp. komplen ke toko hanya meminta maaf tidak menawarkan untuk diganti. tolong pembuktian dulu sebelum dikirim. tks,4
enggak sesuai permintaan. .. sudah jelas-jelas dikasi keterangan orderannya dan di chat biar ingat eeh. .. malah barang yang datang warna tidak sesuai dengan jumlah warna yang diinginkan. pengin cepat mengirim saja ini lapaknya. kalo enggak punya stok jangan di approve.,0
untuk jar bahannya bagus. bahan2 yang lain lumayan. namun untuk tutup jar pita tolong diperhatikan lubangnya terlalu besar. gampang ditarik sampai lepas. tapi terbalik dengan tutupnya stick yang kekecilan lobangnya. stick plastik enggak bisa masuk. akhirnya harus diganti tutup stick jadi tutup pita. tapi ya pe er ngerjainnya karena sudah keiket kecil2 begitu kan. maaf agak panjang reviewnya. untuk yang lain bagus.,1
"bahan tipis, seller ramah, persiaran cepat",2
"alhamdulillah untuk hal sangat sangat bagus, sudah perolehan 2 zaman. perolehan di proses dengan sangat pantas? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ???",3
saya pesan imboost kids syrup tapi yang dikirim pil hisap. pengiriman juga sangat lama. very negative robert william service!,0
"rasa udang rebon, semur ayam, lele, kikil, enak semua. . tapi untuk ayam ungkepnya maaf benar-benar mengecewakan. pertama kali saya buka boxnya baunya amis / tidak fresh tercium, lalu saya goreng masih amis. barusan saya coba ungkep ulang dengan bumbu ayam goreng dan saya goreng, ternyata masih tercium bau tidak enak terutama kaki bagian tulangnya. padahal saya sudah langsung pesan 2 box dengan kurir gojek instan. # sudah kehadiran (hanya permintaan maaf dari penjual #",4
kurir jne * * * * * * * * * * * * * *,0
cepat pengirimannya. . packing aman,2
warna salah. . pesan berwarna hitam. . dapat pewarnaan putih,4
"bahan dan model bagus, hanya saja size terlalu pemuda sudah up 1 size masih ngepas. modelnya kekinian.",2
po sudah sebulan enggak kesampaian cuma di kirim voucher dan di janjikan mingguan ke 3 bulan jun di kirim. . cuman sampai sekarang sudah akhir moon juni belum terima juga di chat enggak balas? ??,1
lezat dipakai? . jahitannya rapi.,2
pengiriman dahulu! meminta dicancel tapi maksa tetap ngirim! !!,0
"packaging aman? ?. packaging rapi. desainnya seloroh. respon penjualnya top. maaf fotonya burem, soalnya ss dari video unboxing??",3
"barang sesuai gambar, pengiriman juga isi.",2
tidak sesuai. sudah belanja 300rb an enggak ada free gift yang diberikan. tidak sesuai yard bintang,1
"pelayanan terburuk ketika belanja di tokopedia! !! ! pengiriman lama sekali! !! ! order tanggal 31 juli, barang baru tiba tanggal 6 agustus. order saya baru dikonfirmasi dan diproses tanggal 2 agustus sedangkan estimasi barang tiba itu tanggal 2 agustus, itupun dikonfirmasi dan diproses karena saya tanya 2x ke cs. pagi ini saya complaint ke cs kalau mereka tidak telat konfirmasi, proses dan kirim pasti order saya juga enggak akan telat, yang ada saya disuruh cek sambutan. sungguh keterlaluan! !! saya baca review toko official ini dan hampir semua yang kasih bad review karena masalah yang sama dengan saya. tolong ya kepada manajemen toko official deli stationary membenahi operasionalnya dan di training lagi cs nya biar lebih harold pintar lagi menanggapi customer. enggak usah pakai embel2 toko official kalo pelayanannya merugikan customer!",0
respon seller lambat. . 2 hari dulu baru benda dikirim..,1
"rasanya, hambaaarrrrrrr",0
packing cepat respond cepat,2
suka dengan bardi ini. pertolongan banget matiin angka alat pas waktu nya tidur dan dunia luar di pagi petang hari. .. dirumah sudah pakai beberapa alat bardi seperti cctv. di akses nya sangat mudah walau diluar rumah. . keren. .? ?? ?? ???,3
bagusssssss sekalaaaaaaaaaaaaa uuhuy.,3
"sangat terlalu mahal, kualitas lem sama seperti aibon.",0
material produk bagus. mutu hasil bagus. produk original. siri pengeluaran sesuai.,2
barang yang dikirim enggak sesuai modelnya,0
murah banget. kualitas bagus. seronok dipakai,2
hasilnya bagus dan sangat memuaskan terimakasih tokopedia. ?? ?? ??,2
"packaging kurang rapih, semua mencocokkan produk bolt sobek. . sehingga ketika unboxing, isi sajian berantakan",0
haram jadah dipakai. sentimen di kulit. proses pesanan cepat. penjualnya ramah banget. warnanya kelakar? ?. barangnya awet. respon penjualnya top. packaging aman? ?. packaging rapi.,2
"pengisian nya sudah di coba, tapi tidak bisa berpungsi dengan tuan, enggak bisa conek dengan iphone sy.",4
"kurang teliti, aku pesan hitam 1 dan kemerahan 1 yang dikirim hitam semua",0
seller tidak bertanggung jawab. ?? ??,0
kecewa berat. kardus rusak padahal untuk kado,4
"mantap, terima cinta seller. susunan kemarin puru, 24 jam sudah tiba ke daerah garut. barang sesuai deskripsi",2
kesesuaian harga,2
barang tidak sesuai yang diiklannkan. sudah pada tukar yang baru tapi sama payahnya tidak peka dan tidak copartble untuk bilangan merk,4
kiriman mau dikirim pakai bersiar siar ke luar kota tapi tidak dibungkus plastik! !! background basah akhirnya tidak bisa dipakai sama sekali.,0
warna yang dipilih kuning kenapa dikasih yang hijau?,0
pengampunan tapi sablonnya benar-benar enggak keadilan? ?? ???,0
makasiii banget pine tree state sukakkkk,3
"penjual tidak amanah, meminta masker menghiasi abu dan hitam, dalam kirim abu semua",0
deskripsi dan potret pewarnaan hitam tetapi barangnya yang kesampaian warna nila. enggak sesuai banget. dichat komplain jawabnya cuma terima kasih. enggak niat dagangan bos. namanya manusia keluaran yang diutamakan harus kepuasan pelanggan. kalo di komplain jangan pura - pura oon / enggak tau,0
angkutan enggak mulus banyak bekas tekukan sama perolehan sampah saja,0
alhamdulillah brng sudah saya trima. recomended,2
"enggak keberadaan sablon di box nya, harga mahal pula",0
earcupnya lembut. best value headset. sound mantap. nyaman dan praktis sunyi plug and play. mantaaaap laaah buatan gamer,3
gameny aman masakan online offline. anak saya suka banget mainnya. terima kasih seller,3
"barang kuyup berair dan bau kwalitas tidak bagus, tidak seperti digambar cat nya banyak yang terkelupas",0
lamaaaaaa banget kirimnya,0
"bagus peradaban, ringan, teleskopik gagangnya jadi terasa kurang kokoh dibanding tangkai dasar.",2
kecewaaaaaaa. .. botol perpisahan! ! ngenes banget,4
tidak padan,1
"mac hancur, padahal sudah ada bubbel. karena kardus cuman menempel doang di mac, jadi ketindih2 pelanggaran",0
menundukkan dan penyok,4
"parahhhhh kecewa banget bilang ramuan yang tebal tapi datang tipis sampah, mana susunan di kali 4 nilainya hasilnya jelek bgtttt, jangan mau pesan di toko ini parah bgtttttttttttttttttttttttttttttttttt",0
bobot nya salah krim meminta kampas resam di kasih oli gear hadeh. . kecewa lah,4
bahannya nyaman? ?. nyaman di punggung. desakan tersebar merata. corak ergonomis. gampang dipakai. penjualnya semangat banget. bahannya fleksibel.,2
"dabest lah pokokmya, pengiriman ke lampung cuma 3 hari. prosesnya juga gercep banget! puas teruuuus, enggak pernah kesedihan sama original source dari dulu, mantap??",3
lama banget sampainya. enggak intens rekomen untuk beli. seminggu lebih sampainya.,1
sendinya enggak cabutan sama sekali! ! lossssss enggak bisa buatan jadi stand! !! meyesell banget! !!!,0
"rasa tidak sesuai, enggak mengambil kerasa daun jeruknya. bad taste",0
"pesan 2 lapis, dikasih selapis, untung saja visornya aman, amsyong",0
"tidak sepadan dengan yang saya mau, meminta bam pengeras dikasih bam jagung? ?? ? tuh fotonya kecewaaaaaaaaaa",4
"aaaa bagus banget pengirimannya cepatt dan aman juga packaging nya, busuk hati nyala juga tadi sudah dicoba, , perolehan dengan mutu rp0 senengggbangett",3
"puas sekali. .. saya pesan 90 pcs, semuanya fit qty nya dan tidak kehidupan yang cacat, 1 per 1 ada mainan nya. .. pengiriman bareng juga cepat. .. terima kasih ya seller. .? ?? ? untuk harga segini sih murah sekalii. ..",3
pesan model love yang dtang mickey. anak we jadi ngamuk. di cat katanya ready yang love. kalo enggak ada bilang,0
ternyata setelah mau dipakai baru engah kalau boxnya yang dikirim bagian engsel bokong pecah. payah deh qcnya tidak melihat kalo ada yang sesar,0
pesannya hitam datang barangnya biru kesal kali dan malas komplain,0
"sudah beberapa kali beli disini (di app ijo & sungai orange , puas dengan barangnya. hanya saja di pembelian terakhir ini, kecewa sih. saya beli oyster cement, dengan asumsi warnanya abu muda seperti dove grey cement, hanya saja lebih mulus teksturnya (sprti di katalog . sudah saya cari referensi foto-foto ulasan juga belum menemukan foto realnya. jadi saya order saja. ternyata pas datang, hasilnya jauh lebih kuning dari bayangan. lalu saya bandingkan dengan dove grey cement saya dari pembelian sebelumnya, tnyata beda banget (photo attached . mungkin lain kali seller kalo foto produknya, disetting dulu lighting / white balancenya supaya akurat & netral warnanya antar produk. seller juga kurang komunikatif, sebelumnya pernah meminta foto produknya yang lebih jelas / zoom in, tidak diberikan. bagi customer selanjutnya, pls note oyster cement seperti ini ya. plus point: packing rapi & pengiriman cepat",4
penjual enggak respon banget serangan jantung,0
"kelahiran ada yang cacat / lubang dari pabriknya pengemasan kurang aman, barang kemunculan yang mungkir karena bantingan / benturan.",1
sifat produk sangat baik produk original harga produk sangat encik kelajuan pengiriman sangat baik respon penjual sangat baik,3
kualitas dagangan sangat bagus. respon penjual sangat cepat dan ramah. pengiriman aman kedatangan tujuan. terima kasih tokopedia.,2
"harga memang enggak dusta. gampang fraktur, ya bagi yang kerjar kualitas tidak disarankan, tapi bagi yang kejar murah silahkan. ..",1
jelek banget. barang orderan enggak kesampaian tapi di keterangan nya sudah keterima. jangan order disini. . susunan barang enggak sampe2.,1
"disuruh kepastian sebelum kirim, tapi barang rusak yang dikirim, mantap, sesalan beli disini, bukan kejujuran. ..",0
perkara penyokkkkk. . enggak racun di ganti karena tidak unboxing record,1
"kartu sd nya cuma 29, 71 gb, katanya official, tapi malah mksofficial. kekecewaan, ini tidak original.",4
"pengiriman laptop dari toko tidak dicek dahulu, .. laptop yang dikasih ke pembeli layar pecah, kerdus rusak, .. padahal packingan tidak ada yang rusak, .. . menghabiskan waktu saja, buat klaim ke tokpedia, berminggu minggu baru berhasil klaim ke pihak asuransi. ternyata toko yang sudah verified tidak menjamin, pelayanan toko ini buruk, respon cepat saat awal beli aja, .. saat dikomplen sangat durasi, mengulur2 waktu, tidak mau tanggung jawab, .. padahal jelas komplainan langsung dihari berikutny setelah paket dibuka, yang seharusny, bisa langsung tuker unit langsung dari kedai. .. . terus apa gunany ditulis di deskripsi garansi toko 3 hari? ?? .. . cukup terakhir beli disini, thanks",1
barang bagus. . gambar setara aslinya sesuai.,2
"dicharge lampu tidak nyala, serupa sekali tidak bisa dipakai mau dikembalikan bobot di ongkir harusnya sebelum dikirim dites dulu, toh packaginya tidak ada segel dites dulu boleh kayaknya sayangnya bintang minimal 1 not recommend",0
pengiriman cepat bgt. . mantap. kemenangan selalu ya,2
barangnya tidak wujud di lapisan,0
"gan. .. pesanan sudah maine terima sesuai susunan. . barang oke, aman, menguntungkan dan mantap. .? ?? ?? ? terima kasih gan. .? ?? ?? ?? ?? ?? ?? ?? ???",3
"benda menyesuaikan tanggapan dan deskripsi, namun tali nya kependekan.",2
bagus bgt. anak-anak berdaulat sekali. terimakasih,3
barangnya original? ?. suaranya jernih. desainnya baru? ?. suaranya bersih. enggak kresek - kresek.,3
benda enggak busuk hati dipakai? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ? serangan jantung ini mah,0
"mantap sesuai perolehan, belum di upaya, semoga bagus",3
sudah banyak kali restock dan longgok kembali ke dari soap saja padahal diluar sana ramai juga handsanitizer yang lain tapi yang trpercaya hanya dari soap deh??,3
"seller super semangat, bertanya apapun dibalas, kooperatif, sukses depan gaaaan mantap? ?? ?? ?? ?? ?? ?? ?? ???",3
"order minggu sampainya rabu, lambat nya meminta ampuun, di tanyakan baru info kalau overload orderan, itupun baru selasa dikirim, enggak cawis konfirmasi awal kalau overload orderan. enggak tanggungjawab.",0
"ukuran disinfectant kalo di nyalain api menyala, yang ini tidak! jadi ragu!!",1
"luar biasa respon dan pengirimannya. . siang hari perutusan, lailah pengetahuan. . luar ukuran. .? ?? ???",3
maaf tapi sablonnya benar-benar enggak berasas? ?? ???,0
alhamdulillah serupa biasa repeat order di sini free ongkir tanda enak harga murah dan pastinya herba mantap krupuknya,3
"kurang puas karena bahannya venerabilis beda dengan yang digambar, ekspektasi bahan tebal ternyt tipis banget",4
"barangnya ringkih, anak luar nikah patah. pengunci tidak paten. ahli kurang bagus. tetap mungkin sesuai sama harganya, kelihatan kayak promosi padahal harga normal untuk kualitas segitu, ini yang buat enggak bintang 1 lah.",4
"meminta para para tudung 4 tingkat yang di bubble malah celana dalem yang di isi, baca pesannya dong. . mikir. ..",0
"packing hanya buble wrap, lain kali tambahkan kardus. komunikasikan pengiriman dengan kejelasan menyewakan tidak repot, masa dikirim terpisah case nya, mana enggak instan, dan enggak bisa dicancel.",0
enggak sesuai dengan potret promo. contoh nya di gbar promo ada 3 pcs berwarna yang berbeda terus lulus datang benda kok mengemudikan 3 nya semua warnanya sama semua,1
"alhamdulillah sudah sampai sabuknya, keren cepat sampainya pada sebab baru kemarin sore pesannya.",2
barang mantapppp original robot. biaya juga lumayannnn okeee,2
"dipakai untuk mindahin salur gas bumi 12 kg sangat seret, susah maju karena rodanya tidak jalan, bobot tabung gas bumi terlalu pemberat. . not recommended untuk tabung gas 12 kg. . mungkin untuk yang lebih ringan racun fasih rodanya berputar..",1
warnanya kusam ternyata. ..,4
packing nya jelek. casing nya penyok . .. kualitas juga kurang. .. beberapa tidak melampaui ditempat nya,0
ah apaan enggak ngaruh apa-apa yang ada bikin eksitasi! !! miang renyam merah jadinya,0
sepadan gambaran. produksi berfungsi dengan baik. packing aman? ?. harga bersahabat? ?.,3
belinya transpulmin baby yang sampai transpulmin kids. . sorry dksih bintang 2 biar kemunculan perbaikan kedepannya. . thx,4
talinya sudah kerenggangan kok dimasuki lagi??,0
"hal tidak ada, komplain bukan direspon. .. pelajaran buat yang beli disini cek hati-hati saat datang",1
bagus. berjalan baik dan cukup silent. kokoh dan muat untuk laptop 16 inch,2
material produk bagus kualitas jualan bagus produk sesuai produk original,2
edny kurang sebulan pantas dijual 1rb,0
"thank you untuk saran2nya anabul ku kebantu banget sama barang dagangan ini, bakal repurchase lagi nih",3
"ini pembelian kedua, tapi aku kecewa. pas beli pertama kesempatan suka banget parfumnya makanya order lagi, tapi wanginya enggak konsisten, beda seperti yang sebelumnya terus lapisan juga kelihatan kayak luntur begitu tulisannya, pas dipegang cat botol parfumnya luntur ke lengan",4
"seller murah hati dan informatif, proses dan delivery pantas, packing rapi dan secure. thanks for the sample bonus.",2
"mantap padan pesanan, bakonya benar mentol? ?? ? respon tergesa gesa, ,, pengiriman pantas? ?? ???",3
"enggak dipacking dikirim pakai boxnya begitu aja. .? ? benyai serangan jantung, isinya kaya keadaan kesan jg. . banyak banget baretnya sama keberadaan noda apaan begitu kayak gel2 jorok bgt..",0
"terimakasih, recommended seller",3
respon lambat,1
sangat kecewa pesan 2 dkirim 1 huuuuuufffttt,4
"yaampunnn. .. . mentang rp. 0 kali nih ya karena penguna baru. .. baju sih baju tapi bagaimana mau dipakai lobang lehernya itu kecill amed, , anak yang 11 tahun pun enggak racun pakai. .. padahal mah adil lah bahannya walaupun tipis..",0
"recommend banget pembelian disini, respon cepat banget enggak ada hitungan menit, dikasih best price harga ok, berangan angan tanya apapun di respon, sampai di mengecap no wa, dan sabar banget tungguin semua sampai ok, di call sampai 24 menit, jarang2 ketemu yang begini, thanks banget ya. .. puas banget dan recommend banget",3
"enggak mungkin barang baru. kejijikan lihatnya benar kekayaan kotoran cair, dan ini pun baru keluar dari bungkusan. buang.",0
"baru di pakai dengan pemakaian prinegativei, standar 1 jam perhari, 3 hari bulan sudah rusak. .. mengecewakan mutu barangnya. saya beli 2, kosong sisa serpihan lagi untuk membuktikan kwalitas stik ini berapa hari tahan.?",4
"berkaliber bukan gambaran asli, tapi hanya cetakan foto digital dengan kretas kualitas rendah. kami tidak busuk hati menggunakan ini untuk exhibition kami karena kualitasnya terlalu rendah.",1
enggak sesuai yang di pesannya merk apa malah yang di kirim nya dompet beginian sudah begitu rugi batalyon pas di retur enggak di ganti ongkir nya,4
pengirimannya kok dahulu banget benar. . order kamis. . baru dikirim senin. itupun setelah dichat tny kapan dikirim. . alhasil gagal memberi kekacauan. tolong perbaiki kinerjanya ya..,1
garansi resmi. packing bagus. harganya bersaing. kelengkapan kesesuaian.,2
earcupnya sentimen. best value headset. sound mantap. nyaman dan bijak tinggal plug and play. mantaaaap laaah buat gamer,3
"aaaa bagus banget pengirimannya cepatt dan aman juga packaging nya, bisa nyala juga tadi sudah dicoba, , perolehan dengan harga rp0 senengggbangett",3
"pembelian kedua. seller, laksana biasa, responsif. pengemasan barang sangat baik, dengan bubble wrap dan menggunakan kotak lagi. mutu kimchi segar dan manis. overall, good job!",2
mantab minnn pengiriman ketika 5 puru masih di gasss? ???,3
bagus bagus semua. warnanya menarik bikin kekanak kanakan senang lihat-lihat gambarnya.,3
produk nya bocor karena packing nya krg bgs. dari karton luar nya saja becek sampai ke dlm. isi teko menamatkan stengah nya. mungkin bisa jadi masukkan buat seller supaya lain kali bisa packing yang lebih aman.,1
ancuuuurrrr bubukkkk remukkk tak berbentukkkkkkkkkkkkkkkkkkllkl,0
mantab barangnya sesuai dengan pesanan dan kecepatan sampai,3
pengiriman mula mula sudah expired. hal diganti baru tapi expired nya terlalu mepet (jarak 3 bulan mendahului hari expired . seharusnya dicek dulu sebelum dikirim ke pembeli.,1
material produk bagus. mutu keluaran bagus. produk sesuai. hasil berfungsi dengan encik.,2
keras sekali. sampai tangan sakittt. yang dijual pek bagus. yang dijual lepasnya beda bgt. menyesal beli bumbun.,1
banyakk rusakk dan lecur nyaaaa! !!!,0
"kondisi box mika lilin lebah sudah seperti di foto dan lilin juga ada cacatnya. semestinya dibungkus pakai bubble wrap bukan hanya plastik tipis, pun plastiknya tidak dilem sama sekali. cara seller package barang harus dibenarin lagi, lebih baik pakai kardus box daripada kardus mie instan selapis saja, untung barang yang dibeli tidak ada yang rusak. saya benar - benar kecewa sih dengan servis gedung ini, bakal mikir berkali - kali untuk berbelanja disini lagi.",4
tolong di cek dulu sebelum kirim. . power yang satu keluar kabus. . bakh pengganti kondensator sendiri bisa..,1
sudah kesobek santap kucing nya alot,1
"kualitas chargeran jelek bangettt, baru tiga hari pakai sudah rusakk",0
ini retakan bagaimana ya kok pembungkusnya apa enggak dicek dulu sebelum dikirim,1
"kalo malas macking, daftar tokocabang saja bro. biar pengguna puas, anda pun enggak perlu bayar pegawai untuk handle pengemasan benda. packing kok jelek bgt.",0
yang micro ini sering rusak coba di tingkatkn lagi kualitasnya,4
jelekkkk,0
baru dipakai sekali sobek pantatnya. .. padahal syak wasangka kebesaran sizenya. ..,4
"maaf saya kasih bintang 1. karena paketnya tidak sampai ke saya langsung. sempat nyasar ke tempat lain karena penerimanya sama dengan nama saya untungnya penerimanya langsung menghubungi pine tree state. tapi pas me ambil ternyata isi nya cuma 1 box sesuai foto padahal saya pesan 3 box. sih penerima mengaku tidak mengambil 2 box sisanya. alamat bisa tidak sampai ke saya karena label alamatnya tidak dibungkus pakai lakban kertas bening jadinya berdebu, kena jus bisa pudar kan.",1
masker cocok untuk aktivitas sehari - petang hari? ???,2
mantapppp fast delivery! !! ! langganan terus tiap bulan? ?? ?? ???,3
"barangnya ok, kemasannya bukan ada rusak. joycon keungu unguan (sebelah kanan sempat tidak terdeteksi, namun setelah re insert joyconnya dua masa, akhirnya berfungsi. sok no issue there! harganya bersaing, sellernya fast response, terima kasih!",2
"kelengkapan sesuai. game nya seru! . gaming terbaik. . untuk kesekian kalinya beli disini yang tentu saja selalu memuaskan, memuaskan dan memuaskan. .. intinya seller: responsif (seller yang ramah, komunikatif banget deh , packing juga rapi banget (pemeliharaan untuk pengiriman sangat terjaga , barang yang sepadan (original dong pastinya , proses pengiriman yang cepat, terus dapat lagi bonus tumbler nya luar biasa sekali, thanks ya gan. .. buat lo kaki yang berkehendak beli dsni, langsung aj, enggak usah ragu2, sangat recomended sekali, bukan akan mengecewakan. .. perfect, mantap, top markotop, the best of the best. .. sekali lagi thanks ya gan, sukses selalu dah? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ???",3
enggak ada plat besinya. .. cuma ada merek merk bahan,1
"kardus enggak dikirim, jadi hanya di packing pakai plastik doank. .. sangat mengecewakan. ..",4
barang sesuai diskripsi. .. kulit muka jadi bersih kelembutan di halus. .. rekomen buat cowok mantab,3
"parah benar gan barangnya. . melenceng jauh dari alat yang merk lain. medan baterai sudah berkarat. karena murah jadi benar masih cukup kalo bintang 2. no komplain, mahal di ongkir baliknya. anggep saja apes.",0
kacau beli kelebihan dari 1 lusin enggak di kardusin.,0
pengiriman lama. tutup bukan bagus.,4
sampah bgt! mohon jangan di perolehan barang dagangan se ranap ini,0
pengirimannya kok durasi banget jadi. . order kha. . baru dikirim senin. itupun setelah dichat tny kapan dikirim. . alhasil gagal memberi kejutan. tolong perbaiki kinerjanya ya..,1
